SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME,LANE_ID
LANCASTER,ALBANY,Prepaid,2024 11,2,LANCASTER_ALBANY_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 05,3,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 06,6,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 07,11,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 08,6,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 09,16,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 10,23,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 11,8,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2024 12,15,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2025 01,6,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2025 02,5,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2025 03,8,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2025 04,1,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMARILLO,Prepaid,2025 05,6,LANCASTER_AMARILLO_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2024 05,1,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2024 06,2,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2024 07,1,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2024 08,2,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2024 10,2,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2024 11,2,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,AMSTERDAM,Prepaid,2025 03,1,LANCASTER_AMSTERDAM_Prepaid
LANCASTER,APPLE VALLEY,Prepaid,2024 07,1,LANCASTER_APPLE VALLEY_Prepaid
LANCASTER,APPLE VALLEY,Prepaid,2025 04,2,LANCASTER_APPLE VALLEY_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 05,8,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 06,5,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 07,6,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 08,6,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 09,8,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 10,8,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 11,7,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2024 12,6,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2025 01,8,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2025 02,6,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2025 03,6,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2025 04,5,LANCASTER_ARDMORE_Prepaid
LANCASTER,ARDMORE,Prepaid,2025 05,4,LANCASTER_ARDMORE_Prepaid
LANCASTER,AURORA,Prepaid,2024 07,1,LANCASTER_AURORA_Prepaid
LANCASTER,AURORA,Prepaid,2024 09,2,LANCASTER_AURORA_Prepaid
LANCASTER,AURORA,Prepaid,2024 10,4,LANCASTER_AURORA_Prepaid
LANCASTER,AURORA,Prepaid,2024 12,1,LANCASTER_AURORA_Prepaid
LANCASTER,AURORA,Prepaid,2025 02,1,LANCASTER_AURORA_Prepaid
LANCASTER,BALTIMORE,Prepaid,2024 05,1,LANCASTER_BALTIMORE_Prepaid
LANCASTER,BEAVER DAM,Prepaid,2024 07,1,LANCASTER_BEAVER DAM_Prepaid
LANCASTER,BEAVER DAM,Prepaid,2024 11,1,LANCASTER_BEAVER DAM_Prepaid
LANCASTER,BEAVER DAM,Prepaid,2025 03,1,LANCASTER_BEAVER DAM_Prepaid
LANCASTER,BELOIT,Prepaid,2025 04,1,LANCASTER_BELOIT_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 05,34,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 06,43,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 07,39,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 08,41,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 09,35,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 10,43,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 11,37,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2024 12,36,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2025 01,40,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2025 02,42,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2025 03,40,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2025 04,43,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BENTONVILLE,Prepaid,2025 05,6,LANCASTER_BENTONVILLE_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 05,2,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 06,1,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 07,1,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 08,2,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 09,1,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 10,2,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 11,1,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2024 12,2,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2025 01,3,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2025 02,2,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2025 03,2,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2025 04,3,LANCASTER_BESSEMER_Prepaid
LANCASTER,BESSEMER,Prepaid,2025 05,1,LANCASTER_BESSEMER_Prepaid
LANCASTER,BETHEL,Prepaid,2024 07,1,LANCASTER_BETHEL_Prepaid
LANCASTER,BETHEL,Prepaid,2025 03,1,LANCASTER_BETHEL_Prepaid
LANCASTER,BETHPAGE,Prepaid,2024 07,1,LANCASTER_BETHPAGE_Prepaid
LANCASTER,BLAIR,Prepaid,2024 06,1,LANCASTER_BLAIR_Prepaid
LANCASTER,BLAIR,Prepaid,2025 03,1,LANCASTER_BLAIR_Prepaid
LANCASTER,BOYNTON BEACH,Prepaid,2024 10,1,LANCASTER_BOYNTON BEACH_Prepaid
LANCASTER,BOYNTON BEACH,Prepaid,2024 11,1,LANCASTER_BOYNTON BEACH_Prepaid
LANCASTER,BOYNTON BEACH,Prepaid,2025 03,1,LANCASTER_BOYNTON BEACH_Prepaid
LANCASTER,BROOKHAVEN,Prepaid,2024 07,1,LANCASTER_BROOKHAVEN_Prepaid
LANCASTER,BROOKHAVEN,Prepaid,2024 09,1,LANCASTER_BROOKHAVEN_Prepaid
LANCASTER,BROOKHAVEN,Prepaid,2025 04,1,LANCASTER_BROOKHAVEN_Prepaid
LANCASTER,BROOKHAVEN,Prepaid,2025 05,10,LANCASTER_BROOKHAVEN_Prepaid
LANCASTER,BROOKSVILLE,Prepaid,2025 03,2,LANCASTER_BROOKSVILLE_Prepaid
LANCASTER,BROOKSVILLE,Prepaid,2025 04,1,LANCASTER_BROOKSVILLE_Prepaid
LANCASTER,BROWNSTOWN,Prepaid,2024 07,2,LANCASTER_BROWNSTOWN_Prepaid
LANCASTER,BROWNSTOWN,Prepaid,2024 08,2,LANCASTER_BROWNSTOWN_Prepaid
LANCASTER,BUCKEYE,Prepaid,2024 07,4,LANCASTER_BUCKEYE_Prepaid
LANCASTER,BUCKEYE,Prepaid,2024 08,1,LANCASTER_BUCKEYE_Prepaid
LANCASTER,BUCKEYE,Prepaid,2025 01,1,LANCASTER_BUCKEYE_Prepaid
LANCASTER,BUCKEYE,Prepaid,2025 04,3,LANCASTER_BUCKEYE_Prepaid
LANCASTER,BURLINGTON,Prepaid,2024 10,2,LANCASTER_BURLINGTON_Prepaid
LANCASTER,BYHALIA,Prepaid,2024 07,1,LANCASTER_BYHALIA_Prepaid
LANCASTER,BYHALIA,Prepaid,2024 08,1,LANCASTER_BYHALIA_Prepaid
LANCASTER,BYHALIA,Prepaid,2024 12,1,LANCASTER_BYHALIA_Prepaid
LANCASTER,BYHALIA,Prepaid,2025 03,1,LANCASTER_BYHALIA_Prepaid
LANCASTER,CANTON,Prepaid,2024 12,1,LANCASTER_CANTON_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 05,11,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 06,7,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 07,8,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 08,8,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 09,4,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 10,13,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 11,6,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2024 12,5,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2025 01,8,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2025 02,5,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2025 03,2,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2025 04,2,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARENCRO,Prepaid,2025 05,2,LANCASTER_CARENCRO_Prepaid
LANCASTER,CARLISLE,Collect,2024 10,1,LANCASTER_CARLISLE_Collect
LANCASTER,CARLISLE,Prepaid,2024 10,2,LANCASTER_CARLISLE_Prepaid
LANCASTER,CARLISLE,Prepaid,2025 02,1,LANCASTER_CARLISLE_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2024 05,1,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2024 06,2,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2024 07,2,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2024 08,2,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2024 10,2,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2024 11,3,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CEDAR FALLS,Prepaid,2025 03,1,LANCASTER_CEDAR FALLS_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 05,1,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 06,2,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 07,2,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 08,2,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 09,1,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 10,2,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2024 11,1,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2025 03,1,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHAMBERSBURG,Prepaid,2025 05,1,LANCASTER_CHAMBERSBURG_Prepaid
LANCASTER,CHANNAHON,Prepaid,2024 10,1,LANCASTER_CHANNAHON_Prepaid
LANCASTER,CHARLESTON,Prepaid,2024 10,3,LANCASTER_CHARLESTON_Prepaid
LANCASTER,CHARLESTON,Prepaid,2025 02,1,LANCASTER_CHARLESTON_Prepaid
LANCASTER,CHARLESTON,Prepaid,2025 04,1,LANCASTER_CHARLESTON_Prepaid
LANCASTER,CHARLOTTE,Prepaid,2024 07,2,LANCASTER_CHARLOTTE_Prepaid
LANCASTER,CHARLOTTE,Prepaid,2024 08,3,LANCASTER_CHARLOTTE_Prepaid
LANCASTER,CHARMA,Prepaid,2024 12,1,LANCASTER_CHARMA_Prepaid
LANCASTER,CHEHALIS,Prepaid,2024 11,1,LANCASTER_CHEHALIS_Prepaid
LANCASTER,CHESAPEAKE,Prepaid,2025 03,1,LANCASTER_CHESAPEAKE_Prepaid
LANCASTER,CHICAGO,Prepaid,2024 05,1,LANCASTER_CHICAGO_Prepaid
LANCASTER,CHICAGO,Prepaid,2024 08,1,LANCASTER_CHICAGO_Prepaid
LANCASTER,CHICAGO,Prepaid,2024 10,1,LANCASTER_CHICAGO_Prepaid
LANCASTER,CHICAGO,Prepaid,2024 11,1,LANCASTER_CHICAGO_Prepaid
LANCASTER,CHICAGO,Prepaid,2025 03,1,LANCASTER_CHICAGO_Prepaid
LANCASTER,CHINO,Prepaid,2024 08,3,LANCASTER_CHINO_Prepaid
LANCASTER,CHINO,Prepaid,2024 09,2,LANCASTER_CHINO_Prepaid
LANCASTER,CHINO,Prepaid,2024 10,2,LANCASTER_CHINO_Prepaid
LANCASTER,CHINO,Prepaid,2025 02,1,LANCASTER_CHINO_Prepaid
LANCASTER,CHIPPEWA FALLS,Prepaid,2024 10,3,LANCASTER_CHIPPEWA FALLS_Prepaid
LANCASTER,CLACKAMAS,Prepaid,2024 07,1,LANCASTER_CLACKAMAS_Prepaid
LANCASTER,COLDWATER,Prepaid,2024 07,1,LANCASTER_COLDWATER_Prepaid
LANCASTER,COLDWATER,Prepaid,2025 03,1,LANCASTER_COLDWATER_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2024 09,4,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2024 10,5,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2024 11,3,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2024 12,3,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2025 01,6,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2025 02,4,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2025 03,6,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2025 04,5,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLORADO SPRINGS,Prepaid,2025 05,1,LANCASTER_COLORADO SPRINGS_Prepaid
LANCASTER,COLUMBUS,Prepaid,2025 03,1,LANCASTER_COLUMBUS_Prepaid
LANCASTER,COPPELL,Prepaid,2024 05,22,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 06,14,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 07,19,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 08,15,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 09,18,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 10,19,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 11,7,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2024 12,11,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2025 01,6,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2025 02,6,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2025 03,4,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2025 04,4,LANCASTER_COPPELL_Prepaid
LANCASTER,COPPELL,Prepaid,2025 05,6,LANCASTER_COPPELL_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 05,3,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 06,6,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 07,7,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 08,8,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 09,8,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 10,8,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2024 11,3,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2025 01,3,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2025 02,4,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2025 03,3,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2025 04,6,LANCASTER_CORSICANA_Prepaid
LANCASTER,CORSICANA,Prepaid,2025 05,3,LANCASTER_CORSICANA_Prepaid
LANCASTER,CRANBURY,Prepaid,2024 11,1,LANCASTER_CRANBURY_Prepaid
LANCASTER,CRANBURY,Prepaid,2025 03,1,LANCASTER_CRANBURY_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 05,31,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 06,34,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 07,42,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 08,41,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 09,34,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 10,34,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2024 12,1,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2025 03,1,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2025 04,1,LANCASTER_CULLMAN_Prepaid
LANCASTER,CULLMAN,Prepaid,2025 05,6,LANCASTER_CULLMAN_Prepaid
LANCASTER,DACULA,Prepaid,2024 09,1,LANCASTER_DACULA_Prepaid
LANCASTER,DALLAS,Collect,2024 05,2,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 06,8,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 07,9,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 08,6,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 09,11,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 10,8,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 11,6,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2024 12,9,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2025 01,6,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2025 02,6,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2025 03,13,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2025 04,10,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Collect,2025 05,3,LANCASTER_DALLAS_Collect
LANCASTER,DALLAS,Prepaid,2024 05,2,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2024 06,4,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2024 08,2,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2024 10,2,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2024 11,1,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2024 12,2,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2025 01,1,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2025 03,9,LANCASTER_DALLAS_Prepaid
LANCASTER,DALLAS,Prepaid,2025 05,4,LANCASTER_DALLAS_Prepaid
LANCASTER,DAYTON,Prepaid,2024 05,3,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 06,4,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 07,5,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 08,5,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 09,4,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 10,4,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 11,4,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2024 12,4,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2025 01,5,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2025 02,5,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2025 03,4,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2025 04,5,LANCASTER_DAYTON_Prepaid
LANCASTER,DAYTON,Prepaid,2025 05,1,LANCASTER_DAYTON_Prepaid
LANCASTER,DELTONA,Prepaid,2024 06,1,LANCASTER_DELTONA_Prepaid
LANCASTER,DELTONA,Prepaid,2024 11,1,LANCASTER_DELTONA_Prepaid
LANCASTER,DELTONA,Prepaid,2025 02,2,LANCASTER_DELTONA_Prepaid
LANCASTER,DENTON,Prepaid,2024 06,1,LANCASTER_DENTON_Prepaid
LANCASTER,DENTON,Prepaid,2024 07,1,LANCASTER_DENTON_Prepaid
LANCASTER,DENTON,Prepaid,2024 09,1,LANCASTER_DENTON_Prepaid
LANCASTER,DENTON,Prepaid,2024 12,1,LANCASTER_DENTON_Prepaid
LANCASTER,DENTON,Prepaid,2025 02,1,LANCASTER_DENTON_Prepaid
LANCASTER,DENTON,Prepaid,2025 04,1,LANCASTER_DENTON_Prepaid
LANCASTER,DESOTO,Prepaid,2024 06,1,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2024 07,5,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2024 08,4,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2024 09,6,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2024 11,1,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2025 01,1,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2025 02,2,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2025 03,3,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2025 04,4,LANCASTER_DESOTO_Prepaid
LANCASTER,DESOTO,Prepaid,2025 05,2,LANCASTER_DESOTO_Prepaid
LANCASTER,DFW AIRPORT,Prepaid,2024 10,2,LANCASTER_DFW AIRPORT_Prepaid
