SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,CARRIER,SPOT_RATE,DISTANCE,COST_PER_MILE
PHARR,TX,US,SAINT PETERSBURG,FL,US,LTL,AACT,168.17,1300,0.13
PHARR,TX,US,GRAND RAPIDS,MI,US,LTL,ODFL,222.97,1554.6,0.14
PHARR,TX,US,ANOKA,MN,US,LTL,ODFL,160.76,1444,0.11
PHARR,TX,US,CARLSTADT,NJ,US,PARCEL,FDEG,4832.88,1942.33,2.57
PHARR,TX,US,CORSICANA,TX,US,LTL,EXLA,169.65,465,0.37
PHARR,TX,US,GULFPORT,MS,US,LTL,ODFL,169.54,741,0.23
PHARR,TX,US,COLUMBUS,OH,US,TL,BNCH,5046.6,1484,3.37
ELWOOD,IL,US,CEDAR FALLS,IA,US,TL,HJBT,1002.58,277,3.63
RICHMOND,VA,US,FISKDALE,MA,US,LTL,ODFL,354.04,481,0.74
ELWOOD,IL,US,JONESBORO,GA,US,TL,BNCH,5114.15,696,7.19
ELWOOD,IL,US,WITTENBERG,WI,US,LTL,ODFL,174.89,281,0.62
ELWOOD,IL,US,FERGUS FALLS,MN,US,LTL,ODFL,131.08,596,0.21
RICHMOND,VA,US,PORTLAND,OR,US,LTL,ODFL,1469.97,2805,0.51
RICHMOND,VA,US,BROWNSTOWN,MI,US,LTL,ODFL,881.04,580,1.52
RICHMOND,VA,US,LOGAN TOWNSHIP,NJ,US,TL,AFXN,1149.45,225,5.06
RICHMOND,VA,US,HOPKINSVILLE,KY,US,PARCEL,FDEG,4892.9,663,7.54
RICHMOND,VA,US,EAST SETAUKET,NY,US,LTL,ODFL,152.33,386,0.39
RICHMOND,VA,US,FRAMINGHAM,MA,US,LTL,ODFL,149.99,524,0.29
RICHMOND,VA,US,ONTARIO,CA,US,LTL,ODFL,2242.35,2545.5,0.89
SUMNER,WA,US,ALBANY,OR,US,LTL,ODFL,308.34,218,1.38
REDLANDS,CA,US,KERNERSVILLE,NC,US,TL,RBTW,5525.1,2356,2.28
REDLANDS,CA,US,APPLE VALLEY,CA,US,LTL,ODFL,338.6,54,6.36
REDLANDS,CA,US,HOPE MILLS,NC,US,LTL,ODFL,491.32,2459,0.2
LANCASTER,TX,US,CHAMBERSBURG,PA,US,PARCEL,FDEG,4877.75,1333,3.75
PHARR,TX,US,HOWARD BEACH,NY,US,LTL,ODFL,172.79,1946,0.08
PHARR,TX,US,CEDAR RAPIDS,IA,US,PARCEL,FDEG,5229.95,1299,3.85
PHARR,TX,US,LAUREL,MD,US,LTL,ODFL,304.56,1731,0.18
PHARR,TX,US,BROWNS SUMMIT,NC,US,PARCEL,FDEG,4917.55,1471,3.4
PHARR,TX,US,DIXON,IL,US,PARCEL,FDEG,5017.95,1382,3.62
PHARR,TX,US,SHELBY TOWNSHIP,MI,US,PARCEL,FDEG,4865.4,1651,3.03
PHARR,TX,US,SPRINGFIELD,MO,US,LTL,ODFL,160.64,918,0.17
PHARR,TX,US,NORTH MIAMI,FL,US,LTL,ODFL,303.32,1521,0.2
ELWOOD,IL,US,ELKHORN,NE,US,LTL,ODFL,197.17,456,0.44
RICHMOND,VA,US,PINEY FLATS,TN,US,TL,RBTW,1004.33,322,3.01
RICHMOND,VA,US,EDWARDSVILLE,IL,US,LTL,ODFL,388.95,810,0.48
ELWOOD,IL,US,HIALEAH,FL,US,LTL,ODFL,411.8,1328,0.31
ELWOOD,IL,US,PENSACOLA,FL,US,TL,RBTW,2568.94,870,2.85
ELWOOD,IL,US,WINCHESTER,VA,US,PARCEL,FDEG,4985.9,650,7.69
RICHMOND,VA,US,N. KINGSTOWN,RI,US,TL,RBTW,1604.58,498.5,3.27
RICHMOND,VA,US,MONROE,OH,US,LTL,ODFL,662.02,504,1.32
RICHMOND,VA,US,HAZLETON,PA,US,LTL,ODFL,639.14,292,2.2
RICHMOND,VA,US,SPRINGFIELD,PA,US,LTL,ODFL,155.61,232,0.65
RICHMOND,VA,US,OWINGS MILLS,MD,US,LTL,ODFL,144.65,152,1
RICHMOND,VA,US,LINDEN,NJ,US,LTL,ODFL,144.61,311,0.49
RICHMOND,VA,US,LANCASTER,PA,US,LTL,ODFL,146.69,211,0.72
RICHMOND,VA,US,SEEKONK,MA,US,LTL,ODFL,145.08,512,0.3
RICHMOND,VA,US,MELBOURNE,FL,US,LTL,FXFE,172.7,770,0.23
LANCASTER,TX,US,WALTON,KY,US,LTL,ODFL,642.19,913,0.7
LANCASTER,TX,US,PLAINVIEW,TX,US,LTL,ODFL,484.12,342.5,1.42
REDLANDS,CA,US,CHARLOTTE,NC,US,TL,RBTW,5558.33,2325,2.28
REDLANDS,CA,US,ARVIN,CA,US,LTL,ODFL,135.5,154,0.92
REDLANDS,CA,US,OTTAWA,IL,US,LTL,ABFS,641.1,1905,0.34
REDLANDS,CA,US,NORTH LITTLE ROCK,AR,US,LTL,ODFL,362.47,1599,0.23
REDLANDS,CA,US,MENOMONIE,WI,US,LTL,ODFL,302.42,1879,0.16
PHARR,TX,US,COUNTRYSIDE,IL,US,PARCEL,FDEG,5040.55,1398.33,3.58
PHARR,TX,US,GOLDSBORO,NC,US,LTL,AACT,180.96,1555,0.12
PHARR,TX,US,FARGO,ND,US,LTL,ODFL,214.26,1538,0.14
PHARR,TX,US,BRADENTON,FL,US,LTL,AACT,190.66,1323,0.14
PHARR,TX,US,KANSAS CITY,MO,US,TL,FLOK,4872.55,990,5.05
PHARR,TX,US,NORTH LITTLE ROCK,AR,US,PARCEL,FDEG,4795.1,775,6.45
PHARR,TX,US,SIOUX FALLS,SD,US,PARCEL,FDEG,4924.55,1317,3.8
PHARR,TX,US,TORONTO,ON,CA,LTL,ODFL,383.04,1858,0.2
PHARR,TX,US,OXFORD,MS,US,LTL,ODFL,172.39,905,0.19
PHARR,TX,US,HIAWATHA,IA,US,PARCEL,FDEG,4883.35,1299,3.85
ELWOOD,IL,US,SPRINGFIELD,IL,US,LTL,ODFL,132.47,156,0.85
GRAND RAPIDS,MI,US,ELWOOD,IL,US,TL,BNCH,4912.4,198,25.27
ELWOOD,IL,US,WEST JORDAN,UT,US,LTL,ODFL,1363.68,1370,0.99
ELWOOD,IL,US,SHARPSBURG,GA,US,LTL,ODFL,167.34,712,0.23
ELWOOD,IL,US,PANAMA CITY,FL,US,LTL,ODFL,171.1,882,0.19
ELWOOD,IL,US,MELVILLE,NY,US,LTL,ODFL,682.21,858.33,0.82
ELWOOD,IL,US,EL RENO,OK,US,LTL,ODFL,132.2,770,0.17
RICHMOND,VA,US,LACEY,WA,US,LTL,ODFL,291.69,2791,0.1
RICHMOND,VA,US,FINDLAY,OH,US,LTL,EXLA,675.18,534,0.32
RICHMOND,VA,US,COLUMBUS,OH,US,LTL,ODFL,147.79,465,0.31
RICHMOND,VA,US,EDWARDSVILLE,IL,US,TL,RBTW,1922.99,812,2.42
RICHMOND,VA,US,REDLANDS,CA,US,LTL,ODFL,2317.14,2526,0.96
RICHMOND,VA,US,FORT WAYNE,IN,US,TL,RBTW,1334.69,607,2.23
RICHMOND,VA,US,MIDWAY,TN,US,TL,AEQC,1083.54,366,2.83
RICHMOND,VA,US,OAKHURST,NJ,US,LTL,ODFL,145.4,310,0.49
RICHMOND,VA,US,RIVERHEAD,NY,US,LTL,ODFL,159.01,407,0.37
SUMNER,WA,US,SALEM,OR,US,LTL,ODFL,433.57,194,2.29
LANCASTER,TX,US,FREDERICKSBURG,PA,US,LTL,ODFL,721.28,1411,0.49
LANCASTER,TX,US,BUCKEYE,AZ,US,PARCEL,FDEG,5087.2,1036,4.83
REDLANDS,CA,US,NORTH LITTLE ROCK,AR,US,PARCEL,FDEG,4894.3,1599,3.13
REDLANDS,CA,US,SMITHFIELD,NC,US,LTL,ODFL,2252.26,2474,0.89
REDLANDS,CA,US,FRENCH CAMP,CA,US,TL,RBQT,986.43,393,2.5
REDLANDS,CA,US,GROVE CITY,OH,US,LTL,ODFL,392.93,2148,0.18
PHARR,TX,US,CAROL STREAM,IL,US,LTL,SAIA,425.74,1402,0.29
PHARR,TX,US,LAKE BUENA VISTA,FL,US,LTL,ODFL,457.13,1299,0.34
PHARR,TX,US,FORT LAUDERDALE,FL,US,LTL,ODFL,169.02,1502,0.11
PHARR,TX,US,NEW YORK,NY,US,PARCEL,FDEG,4956.75,1955,2.56
PHARR,TX,US,GULF SHORES,AL,US,LTL,ODFL,170.82,857,0.2
ELWOOD,IL,US,JOLIET,IL,US,TL,BNCH,5130.5,15,341.16
ELWOOD,IL,US,FALL RIVER,MA,US,TL,RBTW,3442.67,992,3.31
ELWOOD,IL,US,EDGERTON,KS,US,LTL,ODFL,277.72,484,0.59
ELWOOD,IL,US,TIFTON,GA,US,TL,RBTW,2542.61,859,3.09
ELWOOD,IL,US,AMARILLO,TX,US,TL,RBTW,2716.7,1000,2.79
RICHMOND,VA,US,LEWISBERRY,PA,US,TL,LRGR,828.26,214,4
RICHMOND,VA,US,COVENTRY,RI,US,LTL,ODFL,148.22,494,0.31
RICHMOND,VA,US,WEST NYACK,NY,US,LTL,ODFL,144.29,352,0.43
RICHMOND,VA,US,EASTON,MD,US,LTL,ODFL,153.39,169,0.9
RICHMOND,VA,US,ELYRIA,OH,US,LTL,ODFL,382.21,473,0.79
RICHMOND,VA,US,NEW STANTON,PA,US,TL,RBTW,1164.24,294,3.85
RICHMOND,VA,US,FT. MYERS BEACH,FL,US,LTL,ODFL,155.24,905,0.18
SUMNER,WA,US,LAS VEGAS,NV,US,LTL,ODFL,789.23,1111,0.68
LANCASTER,TX,US,SAN BERNARDINO,CA,US,TL,RBTW,2803.31,1319,2.1
REDLANDS,CA,US,MEMPHIS,TN,US,TL,RBTW,4701.85,1721,2.75
REDLANDS,CA,US,SIKESTON,MO,US,LTL,ODFL,215.16,1775,0.12
REDLANDS,CA,US,REPUBLIC,MO,US,TL,RBTW,3775.43,1534,2.52
REDLANDS,CA,US,SEATTLE,WA,US,LTL,FXFE,223.44,1189,0.19
PHARR,TX,US,ROCKWALL,TX,US,LTL,ODFL,180.23,527,0.35
REDLANDS,CA,US,OAKLEY,CA,US,LTL,ODFL,211.25,411,0.49
PHARR,TX,US,LONDON,OH,US,PARCEL,FDEG,4820.7,1461,3.42
PHARR,TX,US,OMAHA,NE,US,LTL,ODFL,203.79,1143,0.18
ELWOOD,IL,US,HAUPPAUGE,NY,US,PARCEL,FDEG,4897.65,874,5.72
ELWOOD,IL,US,TAYLOR,PA,US,TL,RBTW,2377.69,717,3.41
ELWOOD,IL,US,TIPP CITY,OH,US,PARCEL,FDEG,4795.3,279,17.92
ELWOOD,IL,US,MERIDIAN,ID,US,LTL,ODFL,1741.93,1658,1.03
RICHMOND,VA,US,BERKLEY,MI,US,LTL,ODFL,140.82,614,0.24
RICHMOND,VA,US,UNIVERSITY PARK,FL,US,LTL,ODFL,160.11,844,0.19
RICHMOND,VA,US,FAIRLESS HILLS,PA,US,LTL,ODFL,146.07,265,0.57
SUMNER,WA,US,FONTANA,CA,US,LTL,ODFL,254.71,1146,0.23
SUMNER,WA,US,REDLANDS,CA,US,LTL,ODFL,842.09,1164,0.72
LANCASTER,TX,US,INWOOD,WV,US,LTL,ODFL,390.87,1283,0.31
LANCASTER,TX,US,YORK,PA,US,LTL,ODFL,293.59,1374.5,0.21
REDLANDS,CA,US,POST FALLS,ID,US,PARCEL,FDEG,4787.95,1195,4.18
REDLANDS,CA,US,MAGNOLIA,TX,US,LTL,ODFL,131.84,1421,0.09
PHARR,TX,US,PATTERSON,CA,US,LTL,CTII,605.74,1819,0.32
PHARR,TX,US,ABERDEEN,MD,US,LTL,ODFL,204.25,1781,0.11
PHARR,TX,US,HAMILTON,OH,US,LTL,ODFL,198.54,1397,0.15
PHARR,TX,US,TALLAHASSEE,FL,US,PARCEL,FDEG,4956.3,1054,4.75
ELWOOD,IL,US,SCHERTZ,TX,US,TL,RBTW,2482.79,1137,2.12
GRAND RAPIDS,MI,US,SUMNER,WA,US,TL,RBTW,5022.92,2177,2.32
ELWOOD,IL,US,PLAINFIELD,IN,US,TL,AFXN,716.93,185,3.92
ELWOOD,IL,US,LAKELAND,FL,US,LTL,ODFL,922.62,1131,0.82
ELWOOD,IL,US,CHEHALIS,WA,US,TL,RBTW,4936.39,2079,2.34
ELWOOD,IL,US,DACULA,GA,US,LTL,ODFL,560.56,701.95,0.8
ELWOOD,IL,US,LUGOFF,SC,US,LTL,ODFL,372.72,805.47,0.47
ELWOOD,IL,US,GRAND RAPIDS,MI,US,LTL,ODFL,178.15,200.4,0.89
ELWOOD,IL,US,OMAHA,NE,US,LTL,ODFL,284.18,443,0.64
ELWOOD,IL,US,RICHMOND,VA,US,TL,BGXP,2052.75,777,2.65
ELWOOD,IL,US,BROWNSTOWN,MI,US,TL,RBTW,1078.53,294.73,3.67
ELWOOD,IL,US,MILBANK,SD,US,LTL,ODFL,233.45,597.6,0.38
ELWOOD,IL,US,CHARLESTON,TN,US,TL,RBTW,1659.86,574.43,2.89
ELWOOD,IL,US,CHARLESTON,TN,US,LTL,ODFL,448.47,583.08,0.76
ELWOOD,IL,US,PITTSBURGH,PA,US,LTL,ODFL,519.6,477.75,1.11
ELWOOD,IL,US,PHOENIX,AZ,US,LTL,ODFL,641.07,1643,0.39
ELWOOD,IL,US,DENVER,CO,US,LTL,ODFL,649.89,972,0.66
ELWOOD,IL,US,SPRINGFIELD,OR,US,TL,BNCH,5067.25,2087,2.4
ELWOOD,IL,US,DIXON,IL,US,LTL,ODFL,153.6,98,1.58
ELWOOD,IL,US,GALESBURG,MI,US,TL,RBTW,823.64,176,4.72
ELWOOD,IL,US,CHESAPEAKE,VA,US,TL,RBTW,2623.92,879,2.98
ELWOOD,IL,US,ROCK TAVERN,NY,US,LTL,ODFL,299.53,808.17,0.36
ELWOOD,IL,US,WOODLAND,CA,US,LTL,ODFL,506.82,2027,0.25
ELWOOD,IL,US,SHELBY TOWNSHIP,MI,US,LTL,ODFL,436.62,321,1.37
ELWOOD,IL,US,PARK CITY,KS,US,LTL,ODFL,520.22,645.33,0.78
ELWOOD,IL,US,DOUGLAS,GA,US,LTL,ODFL,506.2,873,0.59
ELWOOD,IL,US,LA GRANGE,GA,US,TL,LRGR,2234.63,725.77,3.07
ELWOOD,IL,US,HOPKINSVILLE,KY,US,TL,RBTW,1009.03,366,2.76
ELWOOD,IL,US,SEYMOUR,IN,US,TL,RBTW,877.27,246,3.56
ELWOOD,IL,US,SHAKOPEE,MN,US,LTL,ODFL,293.68,440.69,0.67
ELWOOD,IL,US,TAMPA,FL,US,TL,RBTW,3001.34,1132,2.64
ELWOOD,IL,US,NORTH LITTLE ROCK,AR,US,LTL,ODFL,363.26,594,0.6
ELWOOD,IL,US,CROSSLAKE,MN,US,LTL,ODFL,163.04,563,0.3
ELWOOD,IL,US,BOONVILLE,NY,US,LTL,ODFL,204.19,752,0.27
RICHMOND,VA,US,NEWTON,NC,US,TL,RBTW,638.77,277.22,2.3
RICHMOND,VA,US,LANSING,MI,US,LTL,PITD,199.46,663.08,0.3
RICHMOND,VA,US,MOUNT VERNON,TX,US,TL,BNCH,5012.74,1155.8,4.33
RICHMOND,VA,US,HOPE MILLS,NC,US,TL,LRGR,795.34,215,3.7
RICHMOND,VA,US,PITTSTON,PA,US,TL,BNCH,5016.71,330.61,15.13
RICHMOND,VA,US,STAUNTON,VA,US,LTL,ODFL,476.89,106,4.52
RICHMOND,VA,US,NORTH VERNON,IN,US,TL,BNCH,4987.48,566.44,8.82
RICHMOND,VA,US,PATTERSON,CA,US,LTL,ABFS,692.68,2796,0.25
RICHMOND,VA,US,EASTON,PA,US,TL,RBTW,942.44,293.22,3.19
RICHMOND,VA,US,EASTON,PA,US,LTL,ODFL,322.22,293.43,1.08
RICHMOND,VA,US,JEFFERSON,GA,US,LTL,ODFL,217.13,460.02,0.47
RICHMOND,VA,US,TIPP CITY,OH,US,LTL,PITD,197.24,508.33,0.39
RICHMOND,VA,US,JUPITER,FL,US,LTL,ODFL,165.26,859.45,0.19
RICHMOND,VA,US,HAZLETON,PA,US,TL,RBTW,913.45,291.44,3.12
RICHMOND,VA,US,PLEASANT VIEW,TN,US,LTL,SEFL,698.9,617,1.14
RICHMOND,VA,US,FINDLAY,OH,US,LTL,ABFS,333.87,540.22,0.61
RICHMOND,VA,US,STUARTS DRAFT,VA,US,TL,AEQC,542.78,102,5.34
RICHMOND,VA,US,WOODLAND,CA,US,LTL,ODFL,981.29,2750,0.35
RICHMOND,VA,US,OCONOMOWOC,WI,US,LTL,ODFL,364.86,873.5,0.41
RICHMOND,VA,US,EDGEWOOD,MD,US,LTL,ABFS,231.05,165,1.39
RICHMOND,VA,US,JEFFERSON,GA,US,TL,RBTW,946.87,460.52,2.05
RICHMOND,VA,US,CONCORD,NC,US,TL,LRGR,770.84,255,3.03
RICHMOND,VA,US,CLEAR BROOK,VA,US,LTL,ODFL,257.52,145,1.79
RICHMOND,VA,US,KERNERSVILLE,NC,US,LTL,ODFL,197.92,196,1.02
RICHMOND,VA,US,HENDERSON,NV,US,LTL,ODFL,1374.78,2355,0.58
RICHMOND,VA,US,COLDWATER,MI,US,LTL,ODFL,306.46,638.82,0.47
RICHMOND,VA,US,LANCASTER,TX,US,TL,RBTW,2421.64,1264.77,1.91
RICHMOND,VA,US,RAYMOND,NH,US,TL,LRGR,2124.58,582.87,3.65
RICHMOND,VA,US,MIAMI,FL,US,LTL,ODFL,466.61,940,0.5
RICHMOND,VA,US,SOUTHINGTON,CT,US,LTL,ODFL,147.98,428,0.35
RICHMOND,VA,US,CLEARWATER,FL,US,LTL,ODFL,154.83,808,0.2
RICHMOND,VA,US,WILLIMANTIC,CT,US,LTL,ODFL,158.12,464,0.33
RICHMOND,VA,US,PITTSFIELD,MA,US,LTL,ODFL,156.15,473,0.32
RICHMOND,VA,US,BOYNTON BEACH,FL,US,LTL,ODFL,557.14,888,0.63
RICHMOND,VA,US,MIAMI,FL,US,PARCEL,FDEG,4752.2,940,5.32
SUMNER,WA,US,SUFFOLK,VA,US,LTL,ODFL,272.99,2845,0.09
SUMNER,WA,US,ELWOOD,IL,US,TL,RBTW,3767.23,2018,1.87
SUMNER,WA,US,HERMISTON,OR,US,TL,LRGR,1419.27,248,5.68
LANCASTER,TX,US,PRESCOTT VALLEY,AZ,US,LTL,ODFL,497.8,1025,0.5
LANCASTER,TX,US,SAN ANTONIO,TX,US,LTL,ODFL,330.43,263,1.25
LANCASTER,TX,US,WARSAW,NC,US,LTL,ODFL,170.94,1197,0.14
LANCASTER,TX,US,KANSAS CITY,KS,US,LTL,ODFL,354.42,498.8,0.71
LANCASTER,TX,US,SEARCY,AR,US,TL,RBTW,915.26,376,2.44
LANCASTER,TX,US,COLORADO SPRINGS,CO,US,LTL,ODFL,473.58,735,0.65
LANCASTER,TX,US,ELWOOD,IL,US,TL,RBTW,1704.21,890.76,1.92
LANCASTER,TX,US,TAYLOR,PA,US,LTL,ODFL,418.93,1482,0.27
LANCASTER,TX,US,EDGERTON,KS,US,TL,RBTW,1047.14,478.32,2.2
LANCASTER,TX,US,LUBBOCK,TX,US,LTL,ODFL,242.11,327.45,0.74
LANCASTER,TX,US,CORSICANA,TX,US,LTL,ABFS,318.14,50,6.37
LANCASTER,TX,US,NORTH LITTLE ROCK,AR,US,TL,AFXN,669.43,329.69,2.02
LANCASTER,TX,US,RIVERSIDE,CA,US,LTL,ODFL,747.22,1319,0.56
LANCASTER,TX,US,LOVELAND,CO,US,TL,RBTW,2278.78,833.33,2.72
REDLANDS,CA,US,LEBANON,OR,US,TL,BNCH,4993.91,952,5.25
REDLANDS,CA,US,TOLLESON,AZ,US,LTL,FXFE,720.71,298,2.41
REDLANDS,CA,US,PRESCOTT VALLEY,AZ,US,LTL,ODFL,192.22,347.09,0.56
REDLANDS,CA,US,REDLANDS,CA,US,TL,RBTW,360.54,25,14.3
REDLANDS,CA,US,WEST JORDAN,UT,US,LTL,ODFL,436.14,645,0.68
REDLANDS,CA,US,PUYALLUP,WA,US,LTL,ODFL,482.07,1161.8,0.41
REDLANDS,CA,US,CHINO,CA,US,LTL,ODFL,293.2,32,9.17
REDLANDS,CA,US,DINUBA,CA,US,TL,RBTW,837.81,259.44,3.23
REDLANDS,CA,US,PATTERSON,CA,US,TL,RBTW,1145.82,361,3.18
REDLANDS,CA,US,IRVINE,CA,US,LTL,ODFL,356,49.2,7.24
REDLANDS,CA,US,REDLANDS,CA,US,LTL,PAAF,6453.88,25,255.03
REDLANDS,CA,US,REDLANDS,CA,US,LTL,ODFL,227.54,25,9.2
REDLANDS,CA,US,DENVER,CO,US,LTL,ODFL,469.48,986.63,0.48
REDLANDS,CA,US,MADISON,AL,US,LTL,ODFL,713.81,1924.11,0.37
REDLANDS,CA,US,PUEBLO,CO,US,LTL,ODFL,480.54,986.64,0.49
REDLANDS,CA,US,ONTARIO,CA,US,TL,RBTW,369.33,29,12.85
REDLANDS,CA,US,TURLOCK,CA,US,TL,RBTW,1346.28,357,3.78
REDLANDS,CA,US,SACRAMENTO,CA,US,TL,RBTW,1341.07,444.19,3.02
REDLANDS,CA,US,OTTAWA,KS,US,LTL,ODFL,358.97,1452,0.25
REDLANDS,CA,US,PORTERVILLE,CA,US,TL,LRGR,1052.26,219.8,4.81
REDLANDS,CA,US,GRAND RAPIDS,MI,US,LTL,ODFL,829.87,2130.67,0.37
PHARR,TX,US,PHOENIXVILLE,PA,US,LTL,SAIA,577.09,1848.41,0.31
PHARR,TX,US,RENO,NV,US,LTL,ODFL,337.68,1879,0.18
PHARR,TX,US,GRAND PRAIRIE,TX,US,LTL,AACT,138.99,510,0.27
PHARR,TX,US,EASTON,PA,US,LTL,CTII,234.28,1876.11,0.13
PHARR,TX,US,NORTHLAKE,IL,US,LTL,ODFL,440.91,1408,0.32
REDLANDS,CA,US,BALTIMORE,MD,US,LTL,ODFL,629.94,2545.5,0.25
REDLANDS,CA,US,LIVONIA,MI,US,LTL,ODFL,190.63,2216,0.08
PHARR,TX,US,FALL RIVER,MA,US,LTL,ODFL,452.12,2134.73,0.21
PHARR,TX,US,AUBURN,MA,US,PARCEL,FDEG,4938.75,2116.33,2.36
PHARR,TX,US,PHOENIX,AZ,US,LTL,ODFL,234.32,1150,0.2
PHARR,TX,US,CALERA,AL,US,LTL,FXFE,200.28,986,0.2
PHARR,TX,US,LAS VEGAS,NV,US,PARCEL,FDEG,4982.9,1432.66,3.49
PHARR,TX,US,COPPELL,TX,US,LTL,ODFL,185.41,520,0.36
PHARR,TX,US,TUCSON,AZ,US,LTL,ODFL,255.01,1066,0.24
PHARR,TX,US,PHOENIX,AZ,US,LTL,FXFE,195.01,1150,0.17
PHARR,TX,US,SPARTANBURG,SC,US,LTL,ODFL,246.99,1303,0.19
PHARR,TX,US,LAKELAND,FL,US,LTL,ODFL,331.47,1298,0.25
PHARR,TX,US,COOKEVILLE,TN,US,LTL,AVRT,496.17,1193,0.42
PHARR,TX,US,CASTLETON,NY,US,LTL,ODFL,358.23,2068.5,0.17
PHARR,TX,US,LOMBARD,IL,US,LTL,ODFL,211.06,1400.42,0.15
PHARR,TX,US,PEORIA,IL,US,LTL,ODFL,205.53,1287,0.16
PHARR,TX,US,QUINCY,IL,US,PARCEL,FDEG,5001.16,1179,4.24
PHARR,TX,US,WINTER HAVEN,FL,US,LTL,AACT,183.75,1312,0.14
PHARR,TX,US,LANDOVER,MD,US,LTL,ODFL,266.8,1723.64,0.16
PHARR,TX,US,KISSIMMEE,FL,US,PARCEL,FDEG,4975.35,1306,3.83
PHARR,TX,US,NEW BRIGHTON,MN,US,LTL,ODFL,204.03,1433,0.14
PHARR,TX,US,MONROE,OH,US,LTL,ODFL,295.66,1403.75,0.21
PHARR,TX,US,PLANO,TX,US,LTL,ODFL,180.59,527,0.34
PHARR,TX,US,LOS ANGELES,CA,US,LTL,ODFL,777.89,1522.43,0.51
PHARR,TX,US,TULSA,OK,US,LTL,ODFL,238.83,760,0.32
PHARR,TX,US,ROANOKE,TX,US,LTL,SAIA,199.67,517,0.38
PHARR,TX,US,NEWNAN,GA,US,LTL,AACT,650.32,1099,0.6
PHARR,TX,US,CHARLOTTE,NC,US,LTL,CTII,128.51,1371,0.1
PHARR,TX,US,CRANBURY,NJ,US,LTL,SAIA,539.95,1903.03,0.29
PHARR,TX,US,NEW CASTLE,DE,US,PARCEL,FDEG,4998.4,1825.5,2.74
PHARR,TX,US,MADISON,AL,US,LTL,ODFL,193.71,1058.33,0.18
PHARR,TX,US,CONCORD,NC,US,PARCEL,FDEG,5026.2,1391,3.59
PHARR,TX,US,VERNON HILLS,IL,US,LTL,ODFL,208.89,1426.4,0.14
PHARR,TX,US,ONTARIO,CA,US,PARCEL,FDEG,5036.65,1484.5,3.37
PHARR,TX,US,SALT LAKE CITY,UT,US,LTL,ODFL,385.17,1524,0.25
PHARR,TX,US,KERNERSVILLE,NC,US,LTL,ODFL,261.19,1455,0.18
PHARR,TX,US,CALHOUN,GA,US,PARCEL,FDEG,4989.72,1126.42,4.44
PHARR,TX,US,LANCASTER,TX,US,TL,RBTW,1363.09,494,2.82
PHARR,TX,US,ATLANTA,GA,US,LTL,ODFL,200.81,1133,0.18
PHARR,TX,US,AUSTELL,GA,US,LTL,ODFL,180.58,1122,0.16
PHARR,TX,US,JESSUP,MD,US,LTL,ODFL,240.08,1738,0.14
PHARR,TX,US,SAPULPA,OK,US,PARCEL,FDEG,5178.95,753,6.64
ELWOOD,IL,US,PALM BEACH GARDENS,FL,US,LTL,ODFL,198.23,1259,0.16
RICHMOND,VA,US,PETERSBURG,VA,US,LTL,ODFL,228.22,23,10.09
RICHMOND,VA,US,STATEN ISLAND,NY,US,TL,RBTW,1544.74,319,4.9
RICHMOND,VA,US,DUBLIN,GA,US,TL,AEQC,1226.1,526,2.36
RICHMOND,VA,US,HASLET,TX,US,LTL,SEFL,361.96,1292,0.29
RICHMOND,VA,US,FORT PIERCE,FL,US,TL,LRGR,2392.12,824,2.89
RICHMOND,VA,US,SUTHERLAND,VA,US,LTL,ODFL,295.87,34.4,8.83
RICHMOND,VA,US,MOUNT PLEASANT,PA,US,LTL,ODFL,181.49,285.5,0.63
ELWOOD,IL,US,WILMER,TX,US,LTL,ODFL,231.97,894,0.26
ELWOOD,IL,US,EASTON,PA,US,LTL,ODFL,403.68,742.29,0.54
ELWOOD,IL,US,PORTLAND,TN,US,TL,RBTW,1312.38,422,3.07
ELWOOD,IL,US,WILTON,NY,US,TL,RBTW,2788.23,834,3.21
ELWOOD,IL,US,WESTLAKE,OH,US,LTL,EXLA,183.43,349,0.52
ELWOOD,IL,US,LIVONIA,MI,US,LTL,ODFL,277.25,284,0.99
ELWOOD,IL,US,OTTAWA,KS,US,LTL,ODFL,263.31,502,0.52
RICHMOND,VA,US,LEWISBERRY,PA,US,TL,RBTW,861.98,213.5,4.04
RICHMOND,VA,US,AURORA,CO,US,LTL,ODFL,919.47,1634.5,0.55
RICHMOND,VA,US,AURORA,IL,US,LTL,ODFL,611.15,788.67,0.78
RICHMOND,VA,US,WURTSBORO,NY,US,TL,RBTW,1525.51,394.69,3.89
RICHMOND,VA,US,ALBANY,OR,US,LTL,ODFL,895.53,2810,0.32
RICHMOND,VA,US,TOBYHANNA,PA,US,LTL,ODFL,450.73,335.6,1.33
RICHMOND,VA,US,SMYRNA,DE,US,LTL,ODFL,324.54,197.29,1.66
RICHMOND,VA,US,PALM BAY,FL,US,LTL,ODFL,151.35,774,0.2
RICHMOND,VA,US,BROOKLYN,NY,US,LTL,ODFL,152.95,330,0.46
RICHMOND,VA,US,GARDEN CITY,GA,US,LTL,ODFL,560.02,465,1.2
RICHMOND,VA,US,GARDEN CITY,GA,US,TL,RBTW,1219.84,465,2.63
