SOURCE_CITY,SOURCE_STATE,SOURCE_COUNTRY,DEST_CITY,DEST_STATE,DEST_COUNTRY,TMODE,COST_PER_LB,COST_PER_MILE,COST_PER_CUFT,SHP_COUNT,MODE_PREFERENCE
DALLAS,TX,US,BURNSVILLE,MN,US,PARCEL,11.16,3.54,86.21,1,Preferred Mode
DALLAS,TX,US,CALERA,AL,US,LTL,0.45,0.2,3.43,27,Preferred Mode
DALLAS,TX,US,CALERA,AL,US,PARCEL,26.01,5.07,191.52,9,Least Preferred Mode
DALLAS,TX,US,CALGARY,AB,CA,LTL,0.66,0.17,2.33,1,Preferred Mode
DALLAS,TX,US,CALGARY,AB,CA,PARCEL,107.62,2.23,11904.76,1,Preferred Mode
DALLAS,TX,US,CALHOUN,GA,US,PARCEL,70.79,4.44,395.45,12,Preferred Mode
DALLAS,TX,US,CAMARILLO,CA,US,LTL,0.44,0.2,4.94,17,Preferred Mode
DALLAS,TX,US,CAMP LEJEUNE,NC,US,LTL,0.34,0.12,2.14,6,Preferred Mode
DALLAS,TX,US,CANOGA PARK,CA,US,LTL,0.53,0.2,5.89,2,Preferred Mode
DALLAS,TX,US,CANTON,OH,US,LTL,0.5,0.15,4.08,16,Preferred Mode
DALLAS,TX,US,CANTON,OH,US,PARCEL,18.59,3.12,113.64,1,Least Preferred Mode
DALLAS,TX,US,CARENCRO,LA,US,LTL,0.61,0.31,5.86,6,Preferred Mode
DALLAS,TX,US,CARLISLE,PA,US,LTL,0.47,0.19,3.66,20,Preferred Mode
DALLAS,TX,US,CARLISLE,PA,US,PARCEL,16.27,2.84,131.94,2,Least Preferred Mode
DALLAS,TX,US,CARLSTADT,NJ,US,LTL,0.57,0.17,6.13,4,Preferred Mode
DALLAS,TX,US,CARLSTADT,NJ,US,PARCEL,83.79,2.57,520.2,3,Least Preferred Mode
DALLAS,TX,US,CAROL STREAM,IL,US,LTL,0.38,0.21,3.49,29,Preferred Mode
DALLAS,TX,US,CAROL STREAM,IL,US,PARCEL,21.79,3.57,192.58,2,Least Preferred Mode
DALLAS,TX,US,CARROLLTON,TX,US,LTL,0.19,0.52,3.23,3,Preferred Mode
DALLAS,TX,US,CARSON CITY,NV,US,LTL,0.77,0.19,9.29,12,Preferred Mode
DALLAS,TX,US,CARSON CITY,NV,US,PARCEL,41.39,2.67,377.86,11,Least Preferred Mode
DALLAS,TX,US,CASTLETON,NY,US,LTL,0.51,0.17,4.14,2,Preferred Mode
DALLAS,TX,US,CEDAR RAPIDS,IA,US,PARCEL,33.11,3.85,227.27,1,Preferred Mode
DALLAS,TX,US,CENTRAL FALLS,RI,US,PARCEL,227.27,2.35,2500,1,Preferred Mode
DALLAS,TX,US,CENTRALIA,WA,US,LTL,0.83,0.14,5.79,1,Preferred Mode
DALLAS,TX,US,CHAMBLEE,GA,US,LTL,0.34,0.15,2.69,1,Preferred Mode
DALLAS,TX,US,CHANNAHON,IL,US,LTL,0.41,0.18,3.61,12,Preferred Mode
DALLAS,TX,US,CHANNAHON,IL,US,PARCEL,4.54,3.66,35.46,1,Least Preferred Mode
DALLAS,TX,US,CHARLESTON,TN,US,LTL,0.43,0.19,3.52,14,Preferred Mode
DALLAS,TX,US,CHARLESTON,TN,US,PARCEL,84.75,4.26,1666.67,1,Least Preferred Mode
DALLAS,TX,US,CHARLESTON,WV,US,LTL,0.4,0.21,2.89,1,Preferred Mode
DALLAS,TX,US,CHARLOTTE,NC,US,LTL,0.49,0.15,4.61,50,Preferred Mode
DALLAS,TX,US,CHARLOTTE,NC,US,PARCEL,110.68,3.65,600.65,7,Least Preferred Mode
DALLAS,TX,US,CHATSWORTH,CA,US,LTL,0.67,0.18,8.85,1,Least Preferred Mode
DALLAS,TX,US,CHATSWORTH,CA,US,PARCEL,74.05,3.23,1562.5,2,Preferred Mode
DALLAS,TX,US,CHATTANOOGA,TN,US,LTL,0.25,0.42,3.24,2,Preferred Mode
DALLAS,TX,US,CHESAPEAKE,VA,US,LTL,0.85,0.09,8.33,5,Preferred Mode
DALLAS,TX,US,CHESAPEAKE,VA,US,PARCEL,25.69,2.95,224.87,3,Least Preferred Mode
DALLAS,TX,US,CHESTER,PA,US,PARCEL,14.88,2.73,131.58,1,Preferred Mode
DALLAS,TX,US,CHICAGO,IL,US,LTL,1.37,0.32,8.27,14,Preferred Mode
DALLAS,TX,US,CHICAGO,IL,US,PARCEL,41.3,3.55,315.43,8,Least Preferred Mode
DALLAS,TX,US,CHICAGO,IL,US,TL,0.46,2.44,4.81,1,Least Preferred Mode
DALLAS,TX,US,CHULA VISTA,CA,US,LTL,0.51,0.33,3.92,3,Preferred Mode
DALLAS,TX,US,CHULA VISTA,CA,US,PARCEL,29.56,3.39,171.76,3,Preferred Mode
DALLAS,TX,US,CINCINNATI,OH,US,PARCEL,20.83,3.63,166.67,1,Preferred Mode
DALLAS,TX,US,CITY OF INDUSTRY,CA,US,LTL,0.46,0.39,4.49,59,Preferred Mode
DALLAS,TX,US,CITY OF INDUSTRY,CA,US,PARCEL,19.57,3.31,213.87,6,Least Preferred Mode
DALLAS,TX,US,CLARKSVILLE,TN,US,LTL,0.72,0.16,6.45,1,Preferred Mode
DALLAS,TX,US,CLEAR BROOK,VA,US,LTL,0.44,0.23,3.32,10,Preferred Mode
DALLAS,TX,US,CLEARWATER,FL,US,LTL,0.51,0.2,5.97,5,Preferred Mode
DALLAS,TX,US,CLEARWATER,FL,US,PARCEL,23.58,3.89,312.5,1,Least Preferred Mode
DALLAS,TX,US,CLEVELAND,OH,US,LTL,0.42,0.14,3.13,5,Preferred Mode
DALLAS,TX,US,CLINTON TOWNSHIP,MI,US,LTL,0.43,0.15,5.06,1,Preferred Mode
DALLAS,TX,US,COACHELLA,CA,US,LTL,0.68,0.22,20.52,3,Preferred Mode
DALLAS,TX,US,COCONUT GROVE,FL,US,LTL,1.26,0.11,8.52,1,Preferred Mode
DALLAS,TX,US,COLLEGE PARK,GA,US,LTL,0.39,0.18,3.56,7,Preferred Mode
DALLAS,TX,US,COLLEGE PARK,GA,US,PARCEL,89.29,4.44,555.56,2,Least Preferred Mode
DALLAS,TX,US,COLLEGE POINT,NY,US,LTL,0.63,0.17,6.4,17,Preferred Mode
DALLAS,TX,US,COLLEGE POINT,NY,US,PARCEL,17.56,2.55,196.76,2,Least Preferred Mode
DALLAS,TX,US,COLORADO SPRINGS,CO,US,PARCEL,104.17,4.57,5000,1,Preferred Mode
DALLAS,TX,US,COLUMBIA,MO,US,LTL,0.48,0.19,4.73,1,Preferred Mode
DALLAS,TX,US,COLUMBUS,OH,US,LTL,0.33,0.48,2.87,18,Preferred Mode
DALLAS,TX,US,COLUMBUS,OH,US,PARCEL,186.69,3.37,1055.56,3,Least Preferred Mode
DALLAS,TX,US,COLUMBUS,OH,US,TL,0.59,2.09,5.18,1,Least Preferred Mode
DALLAS,TX,US,COMMERCE,CA,US,LTL,0.62,0.18,6.05,14,Preferred Mode
DALLAS,TX,US,COMMERCE,CA,US,PARCEL,38.49,3.3,500,2,Least Preferred Mode
DALLAS,TX,US,COMSTOCK PARK,MI,US,PARCEL,20.49,3.2,121.95,1,Preferred Mode
DALLAS,TX,US,CONCORD,CA,US,LTL,0.81,0.14,6.73,2,Least Preferred Mode
DALLAS,TX,US,CONCORD,CA,US,PARCEL,58.93,2.65,209.53,6,Preferred Mode
DALLAS,TX,US,CONCORD,NC,US,LTL,0.35,0.23,2.81,15,Preferred Mode
DALLAS,TX,US,CONCORD,NC,US,PARCEL,17.82,3.59,156.86,2,Least Preferred Mode
DALLAS,TX,US,COPPELL,TX,US,LTL,0.31,0.36,2.55,36,Preferred Mode
DALLAS,TX,US,COPPELL,TX,US,PARCEL,12.38,9.61,84.75,1,Least Preferred Mode
DALLAS,TX,US,CORONA,CA,US,LTL,0.55,0.24,6.86,16,Preferred Mode
DALLAS,TX,US,COUNTRYSIDE,IL,US,PARCEL,51.34,3.58,450.76,3,Preferred Mode
DALLAS,TX,US,COXSACKIE,NY,US,LTL,0.46,0.25,14.28,1,Preferred Mode
DALLAS,TX,US,CRANBURY,NJ,US,LTL,0.5,0.16,3.88,15,Preferred Mode
DALLAS,TX,US,CRANBURY,NJ,US,PARCEL,55.86,2.64,1442.31,2,Least Preferred Mode
DALLAS,TX,US,CRANBURY,NJ,US,TL,0.69,2.39,6.41,1,Least Preferred Mode
DALLAS,TX,US,CROYDON,PA,US,LTL,0.48,0.15,4.38,9,Preferred Mode
DALLAS,TX,US,CROYDON,PA,US,PARCEL,49.02,2.67,625,1,Least Preferred Mode
DALLAS,TX,US,CULVER CITY,CA,US,LTL,0.53,0.21,5.53,2,Preferred Mode
DALLAS,TX,US,CULVER CITY,CA,US,PARCEL,125,3.27,714.29,1,Least Preferred Mode
DALLAS,TX,US,DALLAS,TX,US,LTL,0.41,0.53,3.88,18,Preferred Mode
DALLAS,TX,US,DALLAS,TX,US,PARCEL,84.78,9.92,504.2,2,Least Preferred Mode
DALLAS,TX,US,DALLAS,TX,US,TL,0.2,3.17,1.78,2,Least Preferred Mode
DALLAS,TX,US,DARIEN,IL,US,LTL,0.36,0.16,3.78,3,Preferred Mode
DALLAS,TX,US,DAVENPORT,IA,US,LTL,0.55,0.12,3.43,1,Preferred Mode
DALLAS,TX,US,DAYTON,OH,US,PARCEL,15.87,3.5,166.67,1,Preferred Mode
DALLAS,TX,US,DAYTONA BEACH,FL,US,LTL,0.33,0.15,2.93,9,Preferred Mode
DALLAS,TX,US,DEL VALLE,TX,US,PARCEL,15.87,16.73,166.67,1,Preferred Mode
DALLAS,TX,US,DELTONA,FL,US,LTL,0.5,0.24,4.1,13,Preferred Mode
DALLAS,TX,US,DELTONA,FL,US,PARCEL,18.25,3.87,156.25,1,Least Preferred Mode
DALLAS,TX,US,DENVER,CO,US,LTL,0.5,0.3,3.93,42,Preferred Mode
DALLAS,TX,US,DENVER,CO,US,PARCEL,37,4.32,287.69,10,Least Preferred Mode
DALLAS,TX,US,DES MOINES,IA,US,LTL,0.34,0.2,11.4,1,Preferred Mode
DALLAS,TX,US,DES MOINES,IA,US,PARCEL,12.44,4.23,92.59,1,Preferred Mode
DALLAS,TX,US,DESTIN,FL,US,PARCEL,25.91,5.47,625,1,Preferred Mode
DALLAS,TX,US,DESTREHAN,LA,US,LTL,0.33,0.3,3.33,1,Preferred Mode
DALLAS,TX,US,DETROIT,MI,US,LTL,0.49,0.12,4.19,2,Preferred Mode
DALLAS,TX,US,DETROIT,MI,US,PARCEL,312.5,3.07,2500,1,Least Preferred Mode
DALLAS,TX,US,DFW AIRPORT,TX,US,LTL,0.21,0.5,2,2,Preferred Mode
DALLAS,TX,US,DIXON,IL,US,LTL,0.56,0.14,4.58,5,Preferred Mode
DALLAS,TX,US,DIXON,IL,US,PARCEL,14.62,3.62,92.59,1,Least Preferred Mode
DALLAS,TX,US,DODGE CITY,KS,US,PARCEL,30.3,5.61,227.27,1,Preferred Mode
DALLAS,TX,US,DORAL,FL,US,LTL,0.45,0.21,2.86,1,Preferred Mode
DALLAS,TX,US,DORAVILLE,GA,US,LTL,0.35,0.13,3.17,20,Preferred Mode
DALLAS,TX,US,DORCHESTER,MA,US,LTL,0.66,0.14,6.99,1,Preferred Mode
DALLAS,TX,US,DOUGLASVILLE,GA,US,LTL,0.34,0.17,3.31,1,Preferred Mode
DALLAS,TX,US,DOWNERS GROVE,IL,US,LTL,0.42,0.18,4.41,2,Preferred Mode
DALLAS,TX,US,DOWNSVIEW,ON,CA,LTL,0.67,0.21,6.36,3,Preferred Mode
DALLAS,TX,US,DRAPER,UT,US,LTL,0.56,0.28,4.87,2,Least Preferred Mode
DALLAS,TX,US,DRAPER,UT,US,PARCEL,46.54,3.32,433.95,4,Preferred Mode
DALLAS,TX,US,DUMFRIES,VA,US,LTL,0.47,0.19,4.86,3,Preferred Mode
DALLAS,TX,US,DUMFRIES,VA,US,PARCEL,227.27,2.96,2500,1,Least Preferred Mode
DALLAS,TX,US,DUPONT,WA,US,LTL,0.68,0.23,5.6,13,Preferred Mode
DALLAS,TX,US,DUPONT,WA,US,PARCEL,14.86,2.11,133.38,3,Least Preferred Mode
DALLAS,TX,US,DURHAM,CT,US,LTL,0.54,0.11,3.85,1,Preferred Mode
DALLAS,TX,US,DURHAM,CT,US,PARCEL,17.12,2.45,90.91,1,Preferred Mode
DALLAS,TX,US,DURHAM,NC,US,LTL,0.48,0.18,7.7,7,Preferred Mode
DALLAS,TX,US,DURHAM,NC,US,PARCEL,93.57,3.32,520.83,2,Least Preferred Mode
DALLAS,TX,US,EAGAN,MN,US,LTL,0.5,0.13,4.58,7,Preferred Mode
DALLAS,TX,US,EAGAN,MN,US,PARCEL,19.68,3.53,147.48,4,Least Preferred Mode
DALLAS,TX,US,EARTH CITY,MO,US,LTL,0.68,0.14,4.33,2,Preferred Mode
DALLAS,TX,US,EARTH CITY,MO,US,PARCEL,32.26,4.44,250,1,Least Preferred Mode
DALLAS,TX,US,EASTON,PA,US,LTL,0.52,0.16,4.38,16,Preferred Mode
DALLAS,TX,US,EASTON,PA,US,TL,0.67,2.38,6.42,1,Least Preferred Mode
DALLAS,TX,US,EATONTOWN,NJ,US,LTL,0.58,0.09,4.95,1,Preferred Mode
DALLAS,TX,US,EDEN PRAIRIE,MN,US,LTL,0.46,0.15,5.12,5,Preferred Mode
DALLAS,TX,US,EDGERTON,KS,US,LTL,0.43,0.19,3.88,4,Preferred Mode
DALLAS,TX,US,EDGERTON,KS,US,PARCEL,17.67,5.15,111.11,1,Least Preferred Mode
DALLAS,TX,US,EDWARDSVILLE,IL,US,LTL,0.34,0.26,3.03,12,Preferred Mode
DALLAS,TX,US,EDWARDSVILLE,IL,US,PARCEL,43.38,4.38,701.91,3,Least Preferred Mode
DALLAS,TX,US,EL PASO,TX,US,LTL,0.61,0.77,5.86,4,Least Preferred Mode
DALLAS,TX,US,EL PASO,TX,US,PARCEL,53.1,6.67,405.82,6,Preferred Mode
DALLAS,TX,US,ELK GROVE VILLAGE,IL,US,PARCEL,125,3.55,1666.67,1,Preferred Mode
DALLAS,TX,US,ELKHART,IN,US,LTL,0.56,0.14,4.21,1,Preferred Mode
DALLAS,TX,US,ELKHART,IN,US,PARCEL,14.58,3.37,116.28,1,Preferred Mode
DALLAS,TX,US,CHICAGO,IL,US,LTL,0.28,0.8,2.86,8,Preferred Mode
DALLAS,TX,US,CHICAGO,IL,US,TL,0.45,2.51,3.12,4,Least Preferred Mode
DALLAS,TX,US,ENGLEWOOD,NJ,US,LTL,0.53,0.25,3.89,1,Preferred Mode
DALLAS,TX,US,ERIE,PA,US,LTL,0.51,0.09,5.35,1,Least Preferred Mode
DALLAS,TX,US,ERIE,PA,US,PARCEL,227.73,2.91,902.78,2,Preferred Mode
DALLAS,TX,US,EUSTIS,FL,US,LTL,0.47,0.24,5.11,1,Preferred Mode
DALLAS,TX,US,FAIR LAWN,NJ,US,PARCEL,38.76,2.57,294.12,1,Preferred Mode
DALLAS,TX,US,FALL RIVER,MA,US,LTL,0.52,0.21,3.98,11,Preferred Mode
DALLAS,TX,US,FALL RIVER,MA,US,PARCEL,18.89,2.34,123.63,2,Least Preferred Mode
DALLAS,TX,US,FALL RIVER,MA,US,TL,0.67,2.68,5.78,1,Least Preferred Mode
DALLAS,TX,US,FARGO,ND,US,LTL,0.51,0.14,3.51,2,Preferred Mode
DALLAS,TX,US,FARGO,ND,US,PARCEL,76.28,3.25,666.67,2,Preferred Mode
DALLAS,TX,US,FARLEY,IA,US,PARCEL,12.11,3.68,98.04,1,Preferred Mode
DALLAS,TX,US,FARMERS BRANCH,TX,US,LTL,0.28,0.27,2.61,6,Preferred Mode
DALLAS,TX,US,FARMERS BRANCH,TX,US,PARCEL,40.53,9.76,324.95,2,Least Preferred Mode
DALLAS,TX,US,FARMINGTON,MN,US,PARCEL,16.89,3.56,178.57,1,Preferred Mode
DALLAS,TX,US,FAYETTEVILLE,NC,US,LTL,0.5,0.09,4.13,1,Preferred Mode
DALLAS,TX,US,FENTON,MO,US,LTL,0.31,0.59,8685.23,23,Preferred Mode
DALLAS,TX,US,FENTON,MO,US,PARCEL,20.38,4.51,250041.33,4,Least Preferred Mode
DALLAS,TX,US,FENTON,MO,US,TL,0.53,2.57,2.49,12,Least Preferred Mode
DALLAS,TX,US,FERNLEY,NV,US,LTL,0.68,0.34,4.51,8,Preferred Mode
DALLAS,TX,US,FISHERS,IN,US,LTL,0.48,0.14,4.64,1,Preferred Mode
DALLAS,TX,US,FISHERS,IN,US,PARCEL,20.24,3.67,185.19,1,Preferred Mode
DALLAS,TX,US,FISHERSVILLE,VA,US,LTL,0.45,0.23,3.51,12,Preferred Mode
DALLAS,TX,US,FISHERSVILLE,VA,US,PARCEL,19.61,3.17,166.67,1,Least Preferred Mode
DALLAS,TX,US,FLORENCE,NJ,US,LTL,0.87,0.09,7.31,3,Preferred Mode
DALLAS,TX,US,FLOWER MOUND,TX,US,LTL,0.23,0.35,1.99,26,Preferred Mode
DALLAS,TX,US,FLOWER MOUND,TX,US,PARCEL,12.08,9.47,105.17,24,Least Preferred Mode
DALLAS,TX,US,FLOWOOD,MS,US,LTL,0.26,0.27,1.61,1,Preferred Mode
DALLAS,TX,US,FLUSHING,NY,US,LTL,0.6,0.17,6.36,6,Preferred Mode
DALLAS,TX,US,FONTANA,CA,US,LTL,0.61,0.22,5.66,17,Preferred Mode
DALLAS,TX,US,FOREST PARK,GA,US,LTL,0.29,0.38,2.26,39,Preferred Mode
DALLAS,TX,US,FOREST PARK,GA,US,TL,0.38,2.23,2.74,1,Least Preferred Mode
DALLAS,TX,US,FORNEY,TX,US,LTL,0.26,0.34,2.03,4,Preferred Mode
DALLAS,TX,US,FORT COLLINS,CO,US,PARCEL,66.53,4.1,395.69,22,Preferred Mode
DALLAS,TX,US,FORT KNOX,KY,US,LTL,0.31,0.32,1.94,2,Preferred Mode
DALLAS,TX,US,FORT LAUDERDALE,FL,US,LTL,0.66,0.11,5.22,1,Preferred Mode
DALLAS,TX,US,FORT WAYNE,IN,US,LTL,0.34,0.19,2.74,1,Least Preferred Mode
DALLAS,TX,US,FORT WAYNE,IN,US,PARCEL,29.91,3.42,272.06,2,Preferred Mode
DALLAS,TX,US,FORT WORTH,TX,US,LTL,0.19,0.26,2.08,1,Least Preferred Mode
DALLAS,TX,US,FORT WORTH,TX,US,PARCEL,14.16,10.04,73.02,10,Preferred Mode
DALLAS,TX,US,FREDERICKSBURG,VA,US,LTL,0.84,0.1,7.6,11,Preferred Mode
DALLAS,TX,US,FREDERICKSBURG,VA,US,PARCEL,26.05,3,238.64,2,Least Preferred Mode
DALLAS,TX,US,FREMONT,CA,US,PARCEL,29.59,2.67,102.04,1,Preferred Mode
DALLAS,TX,US,FRESNO,TX,US,LTL,0.49,0.5,4.3,5,Preferred Mode
DALLAS,TX,US,FRESNO,TX,US,PARCEL,18.59,14.85,156.25,1,Least Preferred Mode
DALLAS,TX,US,FT. WORTH,TX,US,LTL,0.3,0.27,2.79,13,Preferred Mode
DALLAS,TX,US,FULLERTON,CA,US,LTL,0.45,0.32,17.34,1,Preferred Mode
DALLAS,TX,US,GALVESTON,TX,US,LTL,0.29,0.43,2.9,2,Preferred Mode
DALLAS,TX,US,GARDEN CITY,GA,US,LTL,0.95,0.13,8.94,1,Preferred Mode
DALLAS,TX,US,GARDEN GROVE,CA,US,LTL,0.6,0.23,4.56,2,Least Preferred Mode
DALLAS,TX,US,GARDEN GROVE,CA,US,PARCEL,62.21,3.32,611.11,3,Preferred Mode
DALLAS,TX,US,GARDENA,CA,US,LTL,0.64,0.12,3.86,1,Preferred Mode
DALLAS,TX,US,GARLAND,TX,US,LTL,0.25,0.27,2.54,22,Preferred Mode
DALLAS,TX,US,GLEN ALLEN,VA,US,LTL,0.62,0.1,4.64,3,Least Preferred Mode
DALLAS,TX,US,GLEN ALLEN,VA,US,PARCEL,21.12,3.02,168.37,4,Preferred Mode
DALLAS,TX,US,GLENDALE,AZ,US,PARCEL,84.75,4.3,500,1,Preferred Mode
DALLAS,TX,US,GLENS FALLS,NY,US,LTL,0.5,0.15,3.18,1,Preferred Mode
DALLAS,TX,US,GLENVIEW,IL,US,LTL,0.5,0.16,7.35,17,Preferred Mode
DALLAS,TX,US,GLENVIEW,IL,US,PARCEL,47.89,3.52,334.97,8,Least Preferred Mode
DALLAS,TX,US,GOLDSBORO,NC,US,LTL,0.31,0.12,1.95,1,Preferred Mode
DALLAS,TX,US,GOLDSBORO,NC,US,PARCEL,87.72,3.21,625,1,Preferred Mode
DALLAS,TX,US,GOODYEAR,AZ,US,LTL,0.57,0.2,5.06,8,Preferred Mode
DALLAS,TX,US,GOODYEAR,AZ,US,PARCEL,22.06,4.27,201.98,5,Least Preferred Mode
DALLAS,TX,US,GOSHEN,IN,US,PARCEL,84.75,3.38,357.14,1,Preferred Mode
DALLAS,TX,US,GRAND PRAIRIE,TX,US,LTL,0.24,0.27,2.6,42,Preferred Mode
DALLAS,TX,US,GRAND RAPIDS,MI,US,LTL,0.48,0.14,4.96,5,Preferred Mode
DALLAS,TX,US,GRAND RAPIDS,MI,US,PARCEL,42.34,3.22,275.85,4,Least Preferred Mode
DALLAS,TX,US,GREENCASTLE,PA,US,LTL,0.45,0.19,3.36,19,Preferred Mode
DALLAS,TX,US,GREENFIELD,IN,US,LTL,1.03,0.14,7.85,2,Preferred Mode
DALLAS,TX,US,GREENFIELD,IN,US,PARCEL,21.49,3.67,204.85,2,Preferred Mode
DALLAS,TX,US,GREENSBORO,NC,US,LTL,0.34,0.23,3.77,17,Preferred Mode
DALLAS,TX,US,GREENSBORO,NC,US,PARCEL,29.79,3.42,292.59,4,Least Preferred Mode
DALLAS,TX,US,GREENVILLE,IL,US,LTL,0.47,0.16,16.06,1,Preferred Mode
DALLAS,TX,US,GREENWOOD,IN,US,LTL,1.23,0.14,10.31,2,Least Preferred Mode
DALLAS,TX,US,GREENWOOD,IN,US,PARCEL,32.6,3.75,275.83,5,Preferred Mode
DALLAS,TX,US,GROVE CITY,OH,US,LTL,0.42,0.19,6.5,17,Preferred Mode
DALLAS,TX,US,GROVEPORT,OH,US,LTL,0.45,0.23,3.46,57,Preferred Mode
DALLAS,TX,US,GROVEPORT,OH,US,PARCEL,14.84,3.37,116.28,1,Least Preferred Mode
DALLAS,TX,US,GULF SHORES,AL,US,LTL,0.27,0.2,8.5,1,Preferred Mode
DALLAS,TX,US,GULFPORT,MS,US,LTL,0.44,0.23,2.71,2,Preferred Mode
DALLAS,TX,US,HAMILTON,OH,US,LTL,0.37,0.15,3.75,1,Preferred Mode
DALLAS,TX,US,HAMPTON,VA,US,LTL,0.67,0.12,4.71,3,Preferred Mode
DALLAS,TX,US,HAMPTON,VA,US,PARCEL,24.75,2.93,200,1,Least Preferred Mode
DALLAS,TX,US,HANOVER,MD,US,LTL,0.68,0.14,5.23,17,Preferred Mode
DALLAS,TX,US,HANOVER,MD,US,PARCEL,26.46,2.87,244.26,9,Least Preferred Mode
DALLAS,TX,US,HARRISON,AR,US,LTL,0.47,0.19,3.31,1,Preferred Mode
DALLAS,TX,US,HARRISONBURG,VA,US,LTL,0.44,0.22,4.36,1,Preferred Mode
DALLAS,TX,US,HAUPPAUGE,NY,US,LTL,0.63,0.31,15.66,60,Preferred Mode
DALLAS,TX,US,HAUPPAUGE,NY,US,PARCEL,24.5,2.51,393.67,22,Least Preferred Mode
DALLAS,TX,US,HAUPPAUGE,NY,US,TL,1.72,3.26,810.3,2,Least Preferred Mode
DALLAS,TX,US,HAYWARD,CA,US,LTL,0.44,0.51,3.8,7,Preferred Mode
DALLAS,TX,US,HAZCHICAGO,MO,US,LTL,0.35,0.18,3.96,11,Preferred Mode
DALLAS,TX,US,HAZCHICAGO,MO,US,PARCEL,46.35,4.42,334.6,2,Least Preferred Mode
